timestamp,event,session_id,metadata
2025-09-09T12:34:31.095695,send_clicked,fa623766-dd69-48ee-8483-e739a2cf0bdf,"{""prompt_len"": 64}"
2025-09-09T12:34:33.806484,first_token,fa623766-dd69-48ee-8483-e739a2cf0bdf,"{""duration_ms"": 2713}"
2025-09-09T12:34:39.524578,response_complete,fa623766-dd69-48ee-8483-e739a2cf0bdf,"{""duration_ms"": 8432, ""chars"": 1734}"
2025-09-09T12:36:20.361912,send_clicked,fa623766-dd69-48ee-8483-e739a2cf0bdf,"{""prompt_len"": 67}"
2025-09-09T12:36:22.943448,first_token,fa623766-dd69-48ee-8483-e739a2cf0bdf,"{""duration_ms"": 2591}"
2025-09-09T12:36:29.353830,response_complete,fa623766-dd69-48ee-8483-e739a2cf0bdf,"{""duration_ms"": 9002, ""chars"": 2246}"
2025-09-09T12:36:51.347678,send_clicked,fa623766-dd69-48ee-8483-e739a2cf0bdf,"{""prompt_len"": 59}"
2025-09-09T12:36:51.698072,first_token,fa623766-dd69-48ee-8483-e739a2cf0bdf,"{""duration_ms"": 351}"
2025-09-09T12:36:52.647565,response_complete,fa623766-dd69-48ee-8483-e739a2cf0bdf,"{""duration_ms"": 1301, ""chars"": 825}"
2025-09-09T12:37:39.215921,send_clicked,fa623766-dd69-48ee-8483-e739a2cf0bdf,"{""prompt_len"": 84}"
2025-09-09T12:37:41.591055,first_token,fa623766-dd69-48ee-8483-e739a2cf0bdf,"{""duration_ms"": 2375}"
2025-09-09T12:37:48.910029,response_complete,fa623766-dd69-48ee-8483-e739a2cf0bdf,"{""duration_ms"": 9694, ""chars"": 2374}"
2025-09-09T12:40:27.298012,send_clicked,c5fa1c12-d304-4a3f-b25e-4ff12b1aeefa,"{""prompt_len"": 49}"
2025-09-09T12:40:29.549801,first_token,c5fa1c12-d304-4a3f-b25e-4ff12b1aeefa,"{""duration_ms"": 2251}"
2025-09-09T12:40:36.562129,response_complete,c5fa1c12-d304-4a3f-b25e-4ff12b1aeefa,"{""duration_ms"": 9265, ""chars"": 2302}"
2025-09-09T12:43:48.409611,send_clicked,c5fa1c12-d304-4a3f-b25e-4ff12b1aeefa,"{""prompt_len"": 60}"
2025-09-09T12:43:48.825085,first_token,c5fa1c12-d304-4a3f-b25e-4ff12b1aeefa,"{""duration_ms"": 416}"
